Emaravirus_kiwii,"[{'NC_055646.1': 1387}, {'NC_055647.1': 7079}, {'NC_055648.1': 2252}, {'NC_055649.1': 1514}, {'NC_055650.1': 1744}, {'NC_055651.1': 1233}]"
Emaravirus_rosae,"[{'NC_015298.1': 7026}, {'NC_015299.1': 2245}, {'NC_015300.1': 1544}, {'NC_015301.1': 1541}, {'NC_034979.1': 1665}, {'NC_034980.1': 1402}, {'NC_034981.1': 1649}]"
Emaravirus_toordali,"[{'NC_030658.1': 1833}, {'NC_030659.1': 1194}, {'NC_030660.1': 7009}, {'NC_030661.1': 1335}, {'NC_030662.1': 2229}, {'NC_030663.1': 1491}]"
Emaravirus_tritici,"[{'NC_029549.1': 2211}, {'NC_029550.1': 1441}, {'NC_029551.1': 1682}, {'NC_029552.1': 1715}, {'NC_029553.1': 1752}, {'NC_029554.1': 1434}, {'NC_029555.1': 1339}, {'NC_029570.1': 6981}]"
Emaravirus_verbanni,"[{'NC_078428.1': 7120}, {'NC_078429.1': 1154}, {'NC_078430.1': 1316}, {'NC_078431.1': 2089}]"
Embossos_virus,"[{'NC_078346.1': 6380}, {'NC_078347.1': 1874}, {'NC_078348.1': 4251}]"
Emilia_sonchifolia_yellow_vein_Thailand_virus,[{'NC_035473.1': 2746}]
Enseada_virus,"[{'NC_043612.1': 4693}, {'NC_043613.1': 1114}, {'NC_043614.1': 6919}]"
Entoleuca_phenui-like_virus_1,"[{'NC_055435.1': 7256}, {'NC_055436.1': 2816}]"
Eothenomys_miletus_hantavirus_LX309,"[{'NC_038528.1': 3663}, {'NC_038529.1': 6538}, {'NC_038530.1': 2107}]"
Epirus_cherry_virus,"[{'NC_011065.1': 2769}, {'NC_011066.1': 1028}, {'NC_011067.1': 960}]"
Erectites_yellow_mosaic_virus,[{'NC_009549.1': 2751}]
Eriocheir_sinensis_reovirus,"[{'NC_043180.1': 4243}, {'NC_043181.1': 1265}, {'NC_043182.1': 2141}, {'NC_043183.1': 2710}, {'NC_043184.1': 2441}, {'NC_043185.1': 2711}, {'NC_043186.1': 1522}, {'NC_043187.1': 1233}, {'NC_043188.1': 1179}, {'NC_043189.1': 1186}, {'NC_043190.1': 2082}, {'NC_043191.1': 1200}, {'NC_076522.1': 3722}]"
Escherichia_phage_LM33_P1,[{'NC_031937.1': 38979}]
Escherichia_phage_slur09,[{'NC_028840.1': 111751}]
Espirito_Santo_virus,"[{'NC_016517.1': 3250}, {'NC_016518.1': 3427}]"
Estero_Real_virus,"[{'NC_055216.1': 4478}, {'NC_055217.1': 11816}, {'NC_055218.1': 1640}]"
Etheostoma_fonticola_aquareovirus,"[{'NC_030405.1': 3947}, {'NC_030406.1': 2057}, {'NC_030407.1': 1400}, {'NC_030408.1': 1317}, {'NC_030409.1': 1118}, {'NC_030410.1': 987}, {'NC_030411.1': 783}, {'NC_030412.1': 3866}, {'NC_030413.1': 3687}, {'NC_030414.2': 2554}, {'NC_030415.1': 2242}]"
Eubenangee_virus,"[{'NC_038584.1': 2773}, {'NC_038585.1': 1763}, {'NC_038586.1': 1658}, {'NC_038587.1': 1128}, {'NC_038588.1': 2958}, {'NC_038589.1': 1175}, {'NC_038590.1': 1047}, {'NC_038591.1': 1984}, {'NC_038592.1': 3962}, {'NC_038593.1': 856}]"
Eupatorium_yellow_vein_virus-[Suya],[{'NC_043120.1': 2760}]
Euphorbia_leaf_curl_virus,[{'NC_005319.1': 2746}]
Euphorbia_mosaic_virus,"[{'NC_008304.1': 2613}, {'NC_008305.1': 2602}]"
Euphorbia_mosaic_virus_-_A_[Mexico:Yucatan:2004],[{'NC_008304.1': 2613}]
Euphorbia_yellow_mosaic_virus,"[{'NC_012553.1': 2609}, {'NC_012554.2': 2578}]"
European_mountain_ash_ringspot-associated_virus,"[{'NC_013105.1': 7040}, {'NC_013106.1': 2335}, {'NC_013107.1': 1348}, {'NC_013108.1': 1559}]"
European_shore_crab_virus_1,"[{'NC_078286.1': 1608}, {'NC_078287.1': 3244}, {'NC_078288.1': 6676}]"
European_wheat_striate_mosaic_virus,"[{'NC_078407.1': 2064}, {'NC_078408.1': 3448}, {'NC_078409.1': 9495}, {'NC_078410.1': 1891}]"
Eyach_virus,"[{'NC_003696.1': 4349}, {'NC_003697.1': 3934}, {'NC_003698.1': 3585}, {'NC_003699.1': 3156}, {'NC_003700.1': 2398}, {'NC_003701.1': 2178}, {'NC_003702.1': 2139}, {'NC_003703.1': 2028}, {'NC_003704.1': 1884}, {'NC_003705.1': 1879}, {'NC_003706.1': 1002}, {'NC_003707.1': 678}]"
Faba_bean_necrotic_stunt_virus,"[{'NC_013094.1': 1003}, {'NC_013095.1': 992}, {'NC_013096.1': 994}, {'NC_013097.1': 980}, {'NC_013098.1': 981}, {'NC_013099.1': 986}, {'NC_013100.1': 984}, {'NC_013101.1': 987}]"
Faba_bean_necrotic_yellows_virus,"[{'NC_003559.1': 999}, {'NC_003560.1': 1003}, {'NC_003561.1': 996}, {'NC_003562.1': 992}, {'NC_003563.1': 1006}, {'NC_003564.1': 1020}, {'NC_003566.1': 986}, {'NC_024457.1': 991}]"
Faba_bean_yellow_leaf_virus,"[{'NC_038904.1': 980}, {'NC_038905.1': 990}, {'NC_038906.1': 972}, {'NC_038907.1': 995}, {'NC_038908.1': 995}, {'NC_038909.1': 1002}, {'NC_038910.1': 1001}, {'NC_038911.1': 1000}]"
Facey's_Paddock_virus,"[{'NC_055184.1': 4419}, {'NC_055185.1': 6914}, {'NC_055186.1': 956}]"
Fako_virus,"[{'NC_025485.1': 3227}, {'NC_025486.1': 3752}, {'NC_025487.1': 3819}, {'NC_025488.1': 3403}, {'NC_025489.1': 1151}, {'NC_025490.1': 1140}, {'NC_025491.1': 1170}, {'NC_025492.1': 1778}, {'NC_025493.1': 3730}]"
Fall_chinook_aquareovirus,"[{'NC_034162.1': 1397}, {'NC_034163.1': 1325}, {'NC_034164.1': 1141}, {'NC_034165.1': 979}, {'NC_034166.1': 728}, {'NC_034168.1': 3947}, {'NC_034169.1': 3869}, {'NC_034170.1': 3702}, {'NC_034171.1': 2234}, {'NC_034172.1': 2053}, {'NC_034173.1': 1932}]"
Farallon_virus,"[{'NC_034494.1': 4434}, {'NC_034502.1': 12132}, {'NC_034503.1': 1898}]"
Fengkai_orbivirus,"[{'NC_027803.1': 3950}, {'NC_027804.1': 1775}, {'NC_027805.1': 1165}, {'NC_027806.1': 1151}, {'NC_027807.1': 833}, {'NC_027811.2': 2900}, {'NC_027812.1': 2761}, {'NC_027813.1': 1979}, {'NC_027814.1': 1636}, {'NC_027815.1': 1100}]"
Ferak_virus,"[{'NC_043031.1': 6938}, {'NC_043032.1': 1527}, {'NC_043033.1': 4274}]"
Fig_cryptic_virus,"[{'NC_015494.1': 1696}, {'NC_015495.1': 1415}]"
Fiji_disease_virus,"[{'NC_007154.1': 3820}, {'NC_007155.1': 3568}, {'NC_007156.1': 1843}, {'NC_007157.1': 2831}, {'NC_007158.1': 3623}, {'NC_007159.1': 4532}, {'NC_007160.1': 3150}, {'NC_007161.1': 1959}, {'NC_007162.1': 1819}, {'NC_007163.1': 2194}]"
Flammulina_velutipes_browning_virus,"[{'NC_038825.1': 1730}, {'NC_038826.1': 1915}]"
Flen_virus,"[{'NC_078613.1': 2095}, {'NC_078614.1': 1040}, {'NC_078615.1': 6596}]"
Flock_House_virus,"[{'NC_004144.1': 1400}, {'NC_004146.1': 3107}]"
Fort_Sherman_virus,"[{'NC_043615.1': 4463}, {'NC_043616.1': 948}, {'NC_043617.1': 6883}]"
Fragaria_chiloensis_cryptic_virus,"[{'NC_009519.1': 1734}, {'NC_009520.1': 1465}, {'NC_009521.1': 1479}]"
Fragaria_chiloensis_latent_virus,"[{'NC_006566.1': 3431}, {'NC_006567.1': 2570}, {'NC_006568.1': 2484}]"
French_bean_leaf_curl_virus,[{'NC_018090.1': 2741}]
Frijoles_virus_VP-161A,"[{'NC_043207.1': 574}, {'NC_043208.1': 461}, {'NC_043209.1': 771}]"
Fugong_virus,"[{'NC_034466.1': 3630}, {'NC_034467.1': 6531}, {'NC_034473.1': 1813}]"
Fusarium_graminearum_alternavirus_1,"[{'NC_036596.1': 3524}, {'NC_036601.1': 2470}]"
Fusarium_graminearum_dsRNA_mycovirus_2,"[{'NC_055219.1': 2982}, {'NC_055220.1': 3000}, {'NC_055221.1': 3580}, {'NC_055222.1': 2414}, {'NC_055223.1': 2748}]"
Fusarium_graminearum_dsRNA_mycovirus_4,"[{'NC_013470.1': 2383}, {'NC_013471.1': 1739}]"
Fusarium_graminearum_gemytripvirus_1,"[{'NC_078277.1': 1316}, {'NC_078278.1': 1309}, {'NC_078279.1': 1320}]"
Fusarium_oxysporum_f,"[{'NC_027563.1': 3555}, {'NC_027564.1': 2809}, {'NC_027565.1': 2794}, {'NC_027566.1': 2646}]"
Fusarium_poae_alternavirus_1,"[{'NC_030880.1': 2496}, {'NC_030881.1': 2482}, {'NC_030883.1': 3559}]"
Fusarium_poae_partitivirus_2,"[{'NC_030878.1': 2403}, {'NC_030879.1': 2413}]"
Fusarium_poae_virus_1-240374,"[{'NC_030877.1': 2231}, {'NC_030882.1': 2431}]"
Fusarium_poae_virus_1,"[{'NC_003883.1': 2185}, {'NC_003884.1': 2203}, {'NC_030877.1': 2231}, {'NC_030882.1': 2431}]"
Fusarium_redolens_polymycovirus_1,"[{'NC_055274.1': 2470}, {'NC_055275.1': 1224}, {'NC_055276.1': 1015}, {'NC_055277.1': 1298}, {'NC_055278.1': 2040}, {'NC_055279.1': 2256}, {'NC_055280.1': 1003}, {'NC_055281.1': 890}]"
Fusarium_solani_virus_1,"[{'NC_003885.1': 1645}, {'NC_003886.1': 1445}]"
Gabek_Forest_virus,"[{'NC_055318.1': 1780}, {'NC_055319.1': 6436}, {'NC_055320.1': 4447}]"
Gamboa_virus,"[{'NC_038729.1': 6945}, {'NC_038730.1': 5002}, {'NC_038731.1': 919}]"
Gan_Gan_virus,"[{'NC_078242.1': 4359}, {'NC_078243.1': 6849}, {'NC_078244.1': 910}]"
Ganda_bee_virus,"[{'NC_043642.1': 6453}, {'NC_043643.1': 2101}, {'NC_043644.1': 1906}]"
Gayfeather_mild_mottle_virus,"[{'NC_012134.1': 3350}, {'NC_012135.1': 2935}, {'NC_012136.1': 2214}]"
Gentian_ovary_ringspot_virus,"[{'NC_024501.1': 5519}, {'NC_024502.1': 3869}]"
Golden_Gate_virus,"[{'NC_018482.1': 6922}, {'NC_018483.1': 3482}]"
Gomphocarpus_mosaic_virus,[{'NC_055470.1': 9998}]
Gordil_virus,"[{'NC_055363.1': 6387}, {'NC_055364.1': 3422}, {'NC_055365.1': 1949}]"
Gossas_virus,"[{'NC_078143.1': 1608}, {'NC_078144.1': 5941}, {'NC_078145.1': 12577}]"
Gossypium_darwinii_symptomless_virus,[{'NC_011804.1': 2740}]
Gossypium_davidsonii_symptomless_alphasatellite,[{'NC_013011.1': 1315}]
Gossypium_mustelinum_symptomless_alphasatellite,[{'NC_038954.1': 1306}]
Gossypium_punctatum_mild_leaf_curl_virus,"[{'NC_011805.1': 2737}, {'NC_012120.1': 2725}]"
Gouleako_virus,"[{'NC_043049.1': 3188}, {'NC_043050.1': 1087}, {'NC_043051.1': 6358}]"
Grand_Arbaud_virus,"[{'NC_055333.1': 6513}, {'NC_055334.1': 1722}, {'NC_055335.1': 3262}]"
Grapevine_Anatolian_ringspot_virus,"[{'NC_018383.1': 7288}, {'NC_018384.1': 4607}]"
Grapevine_Bulgarian_latent_virus,"[{'NC_015492.1': 7452}, {'NC_015493.1': 5821}]"
Grapevine_Cabernet_Sauvignon_reovirus,"[{'NC_027802.1': 1199}, {'NC_027808.1': 3826}, {'NC_027809.1': 2457}, {'NC_027810.1': 1110}, {'NC_027816.1': 3849}, {'NC_035935.1': 3235}, {'NC_035936.1': 3781}, {'NC_035937.1': 1541}, {'NC_035938.1': 1959}, {'NC_035939.1': 1639}]"
Grapevine_Garan_dmak_virus,"[{'NC_078404.1': 1554}, {'NC_078405.1': 8061}, {'NC_078406.1': 1612}]"
Grapevine_Muscat_rose_virus,"[{'NC_078401.1': 7951}, {'NC_078402.1': 1345}, {'NC_078403.1': 1456}]"
Grapevine_Tunisian_ringspot_virus,[{'NC_076955.1': 5949}]
Grapevine_associated_cogu-like_virus_1,"[{'NC_078432.1': 1208}, {'NC_078433.1': 6689}, {'NC_078434.1': 1664}]"
Grapevine_associated_cogu-like_virus_2,"[{'NC_078435.1': 2434}, {'NC_078436.1': 1149}, {'NC_078437.1': 7254}]"
Grapevine_associated_cogu-like_virus_3,"[{'NC_078438.1': 2477}, {'NC_078439.1': 1039}, {'NC_078440.1': 7251}]"
Grapevine_associated_cogu-like_virus_4,"[{'NC_078446.1': 1665}, {'NC_078447.1': 2250}, {'NC_078448.1': 7396}]"
Grapevine_chrome_mosaic_virus,"[{'NC_003621.1': 4441}, {'NC_003622.1': 7212}]"
Grapevine_deformation_virus,"[{'NC_017938.1': 3753}, {'NC_017939.1': 7386}]"
Grapevine_fabavirus,"[{'NC_039072.1': 3134}, {'NC_039073.1': 5668}]"
Grapevine_fanleaf_virus,"[{'NC_003615.1': 7342}, {'NC_003623.1': 3774}]"
Grapevine_line_pattern_virus,"[{'NC_078670.1': 2493}, {'NC_078671.1': 2529}, {'NC_078672.1': 3160}]"
Grapevine_nepovirus_A,"[{'NC_078638.1': 4460}, {'NC_078639.1': 7186}]"
Great_Island_virus,"[{'NC_014522.1': 3897}, {'NC_014523.1': 2794}, {'NC_014524.1': 1936}, {'NC_014525.1': 1731}, {'NC_014526.1': 1722}, {'NC_014527.1': 1666}, {'NC_014528.1': 1181}, {'NC_014529.1': 1172}, {'NC_014530.1': 1056}, {'NC_014531.1': 703}]"
Great_Saltee_virus,"[{'NC_040512.1': 12049}, {'NC_040513.1': 4365}, {'NC_040514.1': 2123}]"
Green_River_chinook_virus,"[{'NC_038624.1': 2240}, {'NC_038625.1': 2050}, {'NC_038626.1': 1315}, {'NC_038627.1': 1122}, {'NC_038628.1': 741}, {'NC_038629.1': 3689}, {'NC_038630.1': 3944}, {'NC_038631.1': 1367}, {'NC_038632.1': 976}, {'NC_038633.1': 674}]"
Green_Sichuan_pepper_nepovirus,"[{'NC_078582.1': 7083}, {'NC_078583.1': 7871}]"
Gremmeniella_abietina_RNA_virus_MS1,"[{'NC_004018.1': 1782}, {'NC_004019.1': 1586}, {'NC_004020.1': 1186}]"
Grotenhout_virus,"[{'NC_078264.1': 3728}, {'NC_078265.1': 14854}]"
Groundnut_bud_necrosis_virus,"[{'NC_003619.1': 3057}, {'NC_003620.1': 4801}]"
Groundnut_chlorotic_fan-spot_virus,"[{'NC_055429.1': 4857}, {'NC_055430.1': 8796}]"
Groundnut_ringspot_and_Tomato_chlorotic_spot_virus_reassortant,"[{'NC_015467.1': 3067}, {'NC_015468.1': 4848}, {'NC_015469.1': 8876}]"
Groundnut_ringspot_virus,"[{'NC_043502.1': 3402}, {'NC_043503.1': 8625}, {'NC_043504.1': 777}]"
Groundnut_yellow_spot_virus,[{'NC_043210.1': 3006}]
Guadeloupe_mosquito_phasivirus,"[{'NC_078294.1': 6680}, {'NC_078295.1': 3834}, {'NC_078296.1': 1388}]"
Guagua_virus,"[{'NC_078988.1': 1529}, {'NC_078989.1': 6564}, {'NC_078990.1': 4166}]"
Guangxi_orbivirus,"[{'NC_040474.1': 1620}, {'NC_040475.1': 829}, {'NC_040476.1': 2680}, {'NC_040477.1': 1182}, {'NC_040478.1': 3996}, {'NC_040479.1': 2914}, {'NC_040480.1': 1687}, {'NC_040481.1': 1847}, {'NC_040482.1': 1134}, {'NC_040847.1': 2000}]"
Guaratuba_virus,"[{'NC_078947.1': 1111}, {'NC_078948.1': 6973}, {'NC_078949.1': 4575}]"
Guaroa_virus,"[{'NC_034486.1': 955}, {'NC_034487.1': 6824}, {'NC_034506.1': 4486}]"
Guertu_virus,"[{'NC_043609.1': 3371}, {'NC_043610.1': 1744}, {'NC_043611.1': 6366}]"
Gumbo_Limbo_virus,"[{'NC_078944.1': 994}, {'NC_078945.1': 4527}, {'NC_078946.1': 6992}]"
Haartman_Institute_snake_virus,"[{'NC_043443.1': 5949}, {'NC_043444.1': 3377}]"
Hadaka_virus_1,"[{'NC_078568.1': 859}, {'NC_078569.1': 904}, {'NC_078570.1': 1009}, {'NC_078571.1': 912}, {'NC_078572.1': 1048}, {'NC_078573.1': 2188}, {'NC_078574.1': 1367}, {'NC_078575.1': 2539}, {'NC_078576.1': 2340}, {'NC_078577.1': 1140}, {'NC_078578.1': 1028}]"
Hainan_oriental_leaf-toed_gecko_hantavirus,[{'NC_055170.1': 6627}]
Hantavirus_Fusong-Mf-682,"[{'NC_038446.1': 1873}, {'NC_038447.1': 3700}]"
Hantavirus_Z10,"[{'NC_006433.1': 1701}, {'NC_006435.1': 6533}, {'NC_006437.1': 3616}]"
Hardyhead_chuvirus,"[{'NC_079131.1': 6363}, {'NC_079132.1': 1566}, {'NC_079133.1': 1956}]"
Hazara_virus,"[{'NC_038709.1': 11980}, {'NC_038710.1': 4575}, {'NC_038711.1': 1677}]"
Heartland_virus,"[{'NC_024494.1': 3427}, {'NC_024495.1': 6368}, {'NC_024496.1': 1772}, {'NC_078062.1': 1753}, {'NC_078063.1': 3403}, {'NC_078064.1': 6356}]"
Hedi_virus,"[{'NC_079011.1': 6412}, {'NC_079012.1': 1771}, {'NC_079013.1': 4408}]"
Hedyotis_uncinella_yellow_mosaic_virus,[{'NC_038448.1': 2749}]
Helicobasidium_mompa_totivirus_1-17,[{'NC_005074.1': 5207}]
Helicoverpa_armigera_stunt_virus,"[{'NC_001981.1': 5312}, {'NC_001982.1': 2478}]"
Helminthosporium_victoriae_virus_145S,"[{'NC_005978.1': 3612}, {'NC_005979.1': 3134}, {'NC_005980.1': 2972}, {'NC_005981.1': 2763}]"
Hemidesmus_yellow_mosaic_virus,[{'NC_022073.1': 2825}]
Hemipteran_phasma-related_virus_OKIAV247,"[{'NC_078326.1': 6861}, {'NC_078327.1': 4251}, {'NC_078328.1': 1611}]"
Heterobasidion_RNA_virus_6,"[{'NC_078461.1': 1859}, {'NC_078462.1': 2050}]"
Heterobasidion_partitivirus_7,"[{'NC_035485.1': 2297}, {'NC_035486.1': 2231}]"
Hibiscus_golden_mosaic_virus,"[{'NC_055521.1': 2652}, {'NC_055522.1': 2627}]"
Hibiscus_green_spot_virus_2,"[{'NC_016141.1': 8372}, {'NC_016142.1': 3134}, {'NC_016143.1': 3196}]"
Hibiscus_vein_enation_virus,[{'NC_076183.1': 2740}]
Hibiscus_yellow_blotch_virus,"[{'NC_078673.1': 8382}, {'NC_078674.1': 4411}]"
Hippeastrum_chlorotic_spot_virus,"[{'NC_078088.1': 2724}, {'NC_078089.1': 4741}, {'NC_078090.1': 8908}]"
Hollyhock_yellow_vein_virus,[{'NC_055499.1': 2738}]
Homalodisca_vitripennis_reovirus,"[{'NC_012535.1': 4475}, {'NC_012536.1': 3522}, {'NC_012537.1': 3180}, {'NC_012538.1': 2559}, {'NC_012539.1': 2521}, {'NC_012540.1': 1665}, {'NC_012541.1': 1702}, {'NC_012542.1': 1434}, {'NC_012543.1': 1187}, {'NC_012544.1': 1205}, {'NC_012545.1': 1234}, {'NC_012546.1': 1040}]"
Hop_trefoil_cryptic_virus_2,"[{'NC_021098.1': 2431}, {'NC_021099.1': 2349}]"
Horsegram_yellow_mosaic_virus,"[{'NC_005635.1': 2728}, {'NC_005636.1': 2677}]"
Huangpi_Tick_Virus_1,"[{'NC_031135.1': 11823}, {'NC_031136.1': 4675}, {'NC_031137.1': 1969}]"
Huangpi_Tick_Virus_2,"[{'NC_031138.1': 6441}, {'NC_031139.1': 3568}, {'NC_031140.1': 1709}]"
Hubei_Wuhan_insect_virus_9,"[{'NC_033325.1': 3250}, {'NC_033326.1': 9312}]"
Hubei_chuvirus-like_virus_1,"[{'NC_033327.1': 6873}, {'NC_033328.1': 3958}]"
Hubei_diptera_virus_12,"[{'NC_033303.1': 3256}, {'NC_033330.1': 1549}]"
Hubei_diptera_virus_13,"[{'NC_033331.1': 3171}, {'NC_033332.1': 1541}]"
Hubei_diptera_virus_14,"[{'NC_033304.1': 2708}, {'NC_033329.1': 1549}]"
Hubei_diptera_virus_17,"[{'NC_033301.1': 1731}, {'NC_033302.1': 1602}]"
Hubei_diptera_virus_18,"[{'NC_032156.1': 1742}, {'NC_032157.1': 1694}]"
Hubei_diptera_virus_3,"[{'NC_032158.1': 6742}, {'NC_032159.1': 3763}, {'NC_032160.1': 1591}]"
Hubei_diptera_virus_4,"[{'NC_032278.1': 4186}, {'NC_032279.1': 1236}, {'NC_032280.1': 6947}]"
Hubei_diptera_virus_5,"[{'NC_032276.1': 6974}, {'NC_032277.1': 4318}, {'NC_032281.1': 1579}]"
Hubei_insect_virus_2,"[{'NC_032161.1': 4030}, {'NC_032162.1': 3744}, {'NC_032163.1': 3515}, {'NC_032164.1': 2920}, {'NC_032165.1': 2010}, {'NC_032166.1': 1666}, {'NC_032167.1': 4583}, {'NC_032168.1': 3567}, {'NC_032169.1': 2661}, {'NC_032170.1': 1572}]"
Hubei_lepidoptera_virus_1,"[{'NC_032256.1': 1254}, {'NC_032257.1': 5114}, {'NC_032282.1': 7545}]"
Hubei_lepidoptera_virus_3,"[{'NC_032258.1': 3695}, {'NC_032259.1': 3739}, {'NC_032260.1': 2752}, {'NC_032261.1': 1896}, {'NC_032262.1': 1255}, {'NC_032263.1': 877}, {'NC_032264.1': 4104}, {'NC_032265.1': 3292}, {'NC_032266.1': 1814}, {'NC_032267.1': 1090}]"
Hubei_mosquito_virus_2,"[{'NC_033305.1': 3159}, {'NC_033306.1': 1652}]"
Hubei_myriapoda_virus_5,"[{'NC_033759.1': 3524}, {'NC_033760.1': 2579}, {'NC_033761.1': 9874}]"
Hubei_myriapoda_virus_9,"[{'NC_033762.1': 2938}, {'NC_033763.1': 1491}]"
Hubei_noda-like_virus_8,"[{'NC_033309.1': 3831}, {'NC_033310.1': 1788}]"
Hubei_noda-like_virus_9,"[{'NC_033307.1': 3267}, {'NC_033308.1': 1692}]"
Hubei_odonate_virus_8,"[{'NC_032151.1': 6413}, {'NC_032152.1': 1580}, {'NC_032153.1': 2844}]"
Hubei_odonate_virus_9,"[{'NC_032135.1': 6442}, {'NC_032136.1': 2518}, {'NC_032137.1': 1582}]"
Hubei_orthoptera_virus_4,"[{'NC_033311.1': 3025}, {'NC_033312.1': 1675}]"
Hubei_partiti-like_virus_11,"[{'NC_032138.1': 1615}, {'NC_032139.1': 1743}]"
Hubei_qinvirus-like_virus_1,"[{'NC_033282.1': 5741}, {'NC_033283.1': 1625}]"
Hubei_sobemo-like_virus_48,[{'NC_032232.1': 2654}]
Hubei_tetragnatha_maxillosa_virus_6,"[{'NC_032268.1': 3176}, {'NC_032269.1': 1464}]"
Hubei_tetragnatha_maxillosa_virus_8,"[{'NC_033313.1': 1789}, {'NC_033314.1': 1611}, {'NC_033315.1': 1589}, {'NC_033316.1': 1652}]"
Hubei_tombus-like_virus_28,[{'NC_033023.1': 2539}]
Hubei_unio_douglasiae_virus_1,"[{'NC_033280.1': 3215}, {'NC_033281.1': 1309}]"
Human_picobirnavirus,"[{'NC_007026.1': 2525}, {'NC_007027.1': 1745}]"
Human_rotavirus_B,"[{'NC_021541.1': 3511}, {'NC_021542.1': 814}, {'NC_021543.1': 2306}, {'NC_021544.1': 1269}, {'NC_021545.1': 2847}, {'NC_021546.1': 1276}, {'NC_021547.1': 1179}, {'NC_021548.1': 1007}, {'NC_021549.1': 631}, {'NC_021550.1': 751}, {'NC_021551.1': 2341}]"
Hunter_Island_virus,"[{'NC_027715.1': 3328}, {'NC_027716.2': 1681}, {'NC_027717.1': 6358}, {'NC_078065.1': 3328}, {'NC_078066.1': 1694}, {'NC_078067.1': 6368}]"
Hybanthus_yellow_mosaic_virus,"[{'NC_055543.1': 2592}, {'NC_060098.1': 2562}]"
Hymenopteran_chu-related_virus_OKIAV147,[{'NC_076499.1': 4519}]
Iaco_virus,"[{'NC_043567.1': 4613}, {'NC_043568.1': 7119}, {'NC_043569.1': 998}]"
Ichnoviriform_fugitivi,"[{'NC_008946.1': 4692}, {'NC_008947.1': 2755}, {'NC_008948.1': 4442}, {'NC_008949.1': 3510}, {'NC_008950.1': 5254}, {'NC_008951.1': 3590}, {'NC_008952.1': 4063}, {'NC_008953.1': 3935}, {'NC_008954.1': 4351}, {'NC_008955.1': 3548}, {'NC_008956.1': 3153}, {'NC_008957.1': 2851}, {'NC_008958.1': 2857}, {'NC_008959.1': 3213}, {'NC_008960.1': 3225}, {'NC_008961.1': 3293}, {'NC_008962.1': 3385}, {'NC_008963.1': 3573}, {'NC_008964.1': 3573}, {'NC_008965.1': 3591}, {'NC_008966.1': 3638}, {'NC_008967.1': 3841}, {'NC_008968.1': 3868}, {'NC_008969.1': 3957}, {'NC_008970.1': 4006}, {'NC_008971.1': 4126}, {'NC_008972.1': 4144}, {'NC_008973.1': 4180}, {'NC_008976.1': 4188}, {'NC_008977.1': 4225}, {'NC_008978.1': 4247}, {'NC_008979.1': 4264}, {'NC_008980.1': 4367}, {'NC_008981.1': 4495}, {'NC_008982.1': 4562}, {'NC_008983.1': 4720}, {'NC_008984.1': 4729}, {'NC_008985.1': 4914}, {'NC_008986.1': 5047}, {'NC_008987.1': 5050}, {'NC_008988.1': 5070}, {'NC_008989.1': 5108}, {'NC_008990.1': 5298}, {'NC_008991.1': 5328}, {'NC_008992.1': 5353}, {'NC_008993.1': 5530}, {'NC_008994.1': 5579}, {'NC_008995.1': 5848}, {'NC_008996.1': 5404}, {'NC_008997.1': 6654}, {'NC_008998.1': 8851}, {'NC_008999.1': 3402}, {'NC_009000.1': 3831}, {'NC_009001.1': 4461}, {'NC_009002.1': 4808}, {'NC_009003.1': 6145}]"
